id,date,customer_name,item_id,item_name,item_quantity,item_unit,total_amount
4138545000008918132,2025-05-13,OCP Marketing,4138545000000079945,Aluminum Flux,1.0,pcs,600.0
4138545000008918116,2025-05-13,TPT Power Systems Inc.,4138545000000076755,Enameled Round Wire #8,22.4,kg,8800.0
4138545000008918116,2025-05-13,TPT Power Systems Inc.,4138545000000077088,BOX for Aluminum Round Wire Enamel - #8,1.0,pcs,0.0
4138545000008912062,2025-05-13,Transphil Trading,4138545000000609061,Bare Aluminum Flat Wire 3/4,119.4,kg,39402.0
4138545000008912062,2025-05-13,Transphil Trading,4138545000000609070,BOX of Bare Aluminum Flat Wire 3/4,3.0,pcs,0.0
4138545000008912062,2025-05-13,Transphil Trading,4138545000000076944,Pressed Board 1/16,5.0,pcs,4250.0
4138545000008912062,2025-05-13,Transphil Trading,4138545000000076962,Pressed Board 1/8,2.0,pcs,2900.0
4138545000008912062,2025-05-13,Transphil Trading,4138545000002146021,Dog BONE 3/8,20.0,,4400.0
4138545000008912062,2025-05-13,Transphil Trading,4138545000003447001,Dog Bone 1/2,20.0,pcs,5300.0
4138545000008912062,2025-05-13,Transphil Trading,4138545000002847240,Dog Bone 5/8,10.0,pcs,3200.0
4138545000008912062,2025-05-13,Transphil Trading,4138545000000076926,Fiberglass Tape,400.0,pcs,24000.0
4138545000008910001,2025-05-12,Charls Electrical,4138545000000076782,Enameled Round Wire #11,22.6,kg,9718.0
4138545000008910001,2025-05-12,Charls Electrical,4138545000000077115,BOX for Aluminum Round Wire Enamel - #11,1.0,pcs,0.0
4138545000008910001,2025-05-12,Charls Electrical,4138545000000076926,Fiberglass Tape,30.0,pcs,1800.0
4138545000008907001,2025-05-13,Isoprime Power Transformer & Electrical Solution Co.,4138545000002026187,Dog Bone 1/4,10.0,,1350.0
4138545000008907001,2025-05-13,Isoprime Power Transformer & Electrical Solution Co.,4138545000002146021,Dog BONE 3/8,10.0,,2200.0
4138545000008907001,2025-05-13,Isoprime Power Transformer & Electrical Solution Co.,4138545000002847240,Dog Bone 5/8,5.0,pcs,1600.0
4138545000008907001,2025-05-13,Isoprime Power Transformer & Electrical Solution Co.,4138545000002431059,Red Pulley SM25,30.0,,600.0
4138545000008903228,2025-05-10,R-jen Electrical Products Trading,4138545000000076980,Diamond Dotted Paper 010,62.0,kg,19375.0
4138545000008903228,2025-05-10,R-jen Electrical Products Trading,4138545000000085028,BOX of DDP 010,1.0,,0.0
4138545000008903107,2025-05-10,Mcruz Electrical Corp.,4138545000000076935,Primary Bushing 15 KVA,12.0,pcs,11785.71
4138545000008903107,2025-05-10,Mcruz Electrical Corp.,4138545000001131001,Secondary Bushing - Spade 833A,12.0,,37500.0
4138545000008903107,2025-05-10,Mcruz Electrical Corp.,4138545000001131010,Connector 208A,30.0,,4017.86
4138545000008903080,2025-05-10,Wescor Transformer Corporation,4138545000000076881,Fiberglass Coated Flat Wire 1/4,49.4,kg,20995.0
4138545000008903080,2025-05-10,Wescor Transformer Corporation,4138545000000077214,BOX for FIBERGLASS Flat Wire - 1/4,1.0,pcs,0.0
4138545000008903080,2025-05-10,Wescor Transformer Corporation,4138545000002026187,Dog Bone 1/4,20.0,,2700.0
4138545000008903080,2025-05-10,Wescor Transformer Corporation,4138545000000492173,UNIVERSAL Fiberglass Tape,200.0,pcs,12000.0
4138545000008903066,2025-05-10,Wescor Transformer Corporation,4138545000000609035,Bare Aluminum Flat Wire 5/8,51.2,kg,16896.0
4138545000008903066,2025-05-10,Wescor Transformer Corporation,4138545000000609088,BOX of Bare Aluminum Flat Wire 5/8,1.0,pcs,0.0
4138545000008903011,2025-05-10,RB Velasco Power System Co.,4138545000000609061,Bare Aluminum Flat Wire 3/4,255.1,kg,86734.0
4138545000008903011,2025-05-10,RB Velasco Power System Co.,4138545000000609070,BOX of Bare Aluminum Flat Wire 3/4,5.0,pcs,0.0
4138545000008895360,2025-05-09,Kim,4138545000000076872,Fiberglass Coated Flat Wire 1/2,53.2,kg,21280.0
4138545000008895360,2025-05-09,Kim,4138545000000076908,Fiberglass Coated Flat Wire 3/8,54.4,kg,21760.0
4138545000008895360,2025-05-09,Kim,4138545000000077205,BOX for FIBERGLASS Flat Wire - 1/2,1.0,pcs,0.0
4138545000008895360,2025-05-09,Kim,4138545000000077241,BOX for FIBERGLASS Flat Wire - 3/8,1.0,pcs,0.0
4138545000008895346,2025-05-09,NDF ,4138545000000076764,Enameled Round Wire #9,25.5,kg,10965.0
4138545000008895346,2025-05-09,NDF ,4138545000000077097,BOX for Aluminum Round Wire Enamel - #9,1.0,pcs,0.0
4138545000008895332,2025-05-09,NDF ,4138545000000076764,Enameled Round Wire #9,220.2,kg,94686.0
4138545000008895332,2025-05-09,NDF ,4138545000000077097,BOX for Aluminum Round Wire Enamel - #9,9.0,pcs,0.0
4138545000008895184,2025-05-09,Pular Electrical Services and Supply,4138545000000609035,Bare Aluminum Flat Wire 5/8,51.3,kg,16929.0
4138545000008895184,2025-05-09,Pular Electrical Services and Supply,4138545000000609088,BOX of Bare Aluminum Flat Wire 5/8,1.0,pcs,0.0
4138545000008895119,2025-05-09,Transphil Trading,4138545000003447001,Dog Bone 1/2,10.0,pcs,2650.0
4138545000008895119,2025-05-09,Transphil Trading,4138545000002847240,Dog Bone 5/8,10.0,pcs,3200.0
4138545000008895103,2025-05-09,Wescor Transformer Corporation,4138545000000076863,Enameled Flat Wire 5/8,56.6,kg,29998.0
4138545000008895103,2025-05-09,Wescor Transformer Corporation,4138545000000077196,BOX for ENAMEL Flat Wire Enamel - 5/8,1.0,pcs,0.0
4138545000008895103,2025-05-09,Wescor Transformer Corporation,4138545000000077007,FDMD,14.6,kg,6132.0
4138545000008895078,2025-05-09,Tito & Tet Electrical Supply and Services,4138545000000076836,Enameled Flat Wire 1/4,53.7,kg,25411.61
4138545000008895078,2025-05-09,Tito & Tet Electrical Supply and Services,4138545000000077169,BOX for ENAMEL Flat Wire Enamel - 1/4,1.0,pcs,0.0
4138545000008895001,2025-05-09,Transphil Trading,4138545000000076899,Fiberglass Coated Flat Wire 3/4,104.3,kg,41720.0
4138545000008895001,2025-05-09,Transphil Trading,4138545000000077232,BOX for FIBERGLASS Flat Wire - 3/4,2.0,pcs,0.0
4138545000008895001,2025-05-09,Transphil Trading,4138545000000076926,Fiberglass Tape,200.0,pcs,12000.0
4138545000008889001,2025-05-08,Charls Electrical,4138545000000076881,Fiberglass Coated Flat Wire 1/4,49.8,kg,20418.0
4138545000008889001,2025-05-08,Charls Electrical,4138545000000077214,BOX for FIBERGLASS Flat Wire - 1/4,1.0,pcs,0.0
4138545000008884288,2025-05-08,Pular Electrical Services and Supply,4138545000000609052,Bare Aluminum Flat Wire 1/2,56.4,kg,18612.0
4138545000008884288,2025-05-08,Pular Electrical Services and Supply,4138545000000609079,BOX of Bare Aluminum Flat Wire 1/2,1.0,pcs,0.0
4138545000008884288,2025-05-08,Pular Electrical Services and Supply,4138545000002026187,Dog Bone 1/4,10.0,,1350.0
4138545000008884288,2025-05-08,Pular Electrical Services and Supply,4138545000002146021,Dog BONE 3/8,10.0,,2200.0
4138545000008884288,2025-05-08,Pular Electrical Services and Supply,4138545000000076962,Pressed Board 1/8,1.0,pcs,1450.0
4138545000008884111,2025-05-08,Power Volts,4138545000000076872,Fiberglass Coated Flat Wire 1/2,202.2,kg,85935.0
4138545000008884111,2025-05-08,Power Volts,4138545000000077205,BOX for FIBERGLASS Flat Wire - 1/2,4.0,pcs,0.0
4138545000008884111,2025-05-08,Power Volts,4138545000000076809,Enameled Round Wire #14,44.9,kg,19307.0
4138545000008884111,2025-05-08,Power Volts,4138545000000077142,BOX for Aluminum Round Wire Enamel - #14,2.0,pcs,0.0
4138545000008884111,2025-05-08,Power Volts,4138545000000076827,Enameled Flat Wire 1/2,52.7,kg,27931.0
4138545000008884111,2025-05-08,Power Volts,4138545000000077160,BOX for ENAMEL Flat Wire Enamel - 1/2,1.0,pcs,0.0
4138545000008884111,2025-05-08,Power Volts,4138545000000076854,Enameled Flat Wire 3/8,53.0,kg,28090.0
4138545000008884111,2025-05-08,Power Volts,4138545000000077187,BOX for ENAMEL Flat Wire Enamel - 3/8,1.0,pcs,0.0
4138545000008871431,2025-05-08,AIDC,4138545000001131001,Secondary Bushing - Spade 833A,9.0,,31500.0
4138545000008871431,2025-05-08,AIDC,4138545000000076935,Primary Bushing 15 KVA,20.0,pcs,22000.0
4138545000008871431,2025-05-08,AIDC,4138545000002006233,Fuse Cut Out (Porcelain),10.0,pcs,21000.0
4138545000008871431,2025-05-08,AIDC,4138545000000076944,Pressed Board 1/16,3.0,pcs,2550.0
4138545000008871431,2025-05-08,AIDC,4138545000000219046,Pressure Relief Valve,15.0,pcs,3000.0
4138545000008871431,2025-05-08,AIDC,4138545000000357019,Body Ground,15.0,pcs,3000.0
4138545000008871431,2025-05-08,AIDC,4138545000000076791,Enameled Round Wire #12,24.8,kg,10664.0
4138545000008871431,2025-05-08,AIDC,4138545000000077124,BOX for Aluminum Round Wire Enamel - #12,1.0,pcs,0.0
4138545000008871417,2025-05-08,Veril,4138545000000492173,UNIVERSAL Fiberglass Tape,200.0,pcs,12000.0
4138545000008871417,2025-05-08,Veril,4138545000000170109,Cotton Tape,200.0,pcs,10000.0
4138545000008871258,2025-05-08,Transphil Trading,4138545000000609035,Bare Aluminum Flat Wire 5/8,51.2,kg,16384.0
4138545000008871258,2025-05-08,Transphil Trading,4138545000000609088,BOX of Bare Aluminum Flat Wire 5/8,1.0,pcs,0.0
4138545000008871258,2025-05-08,Transphil Trading,4138545000000076908,Fiberglass Coated Flat Wire 3/8,54.2,kg,21680.0
4138545000008871258,2025-05-08,Transphil Trading,4138545000000077241,BOX for FIBERGLASS Flat Wire - 3/8,1.0,pcs,0.0
4138545000008871118,2025-05-08,Wescor Transformer Corporation,4138545000000609035,Bare Aluminum Flat Wire 5/8,102.9,kg,33957.0
4138545000008871118,2025-05-08,Wescor Transformer Corporation,4138545000000609088,BOX of Bare Aluminum Flat Wire 5/8,2.0,pcs,0.0
4138545000008871054,2025-05-08,RB Velasco Power System Co.,4138545000000076944,Pressed Board 1/16,20.0,pcs,17000.0
4138545000008864001,2025-05-08,Mega Masterlink Fabricator & Electrical Svcs. Corp.,4138545000005373233,AMA 0.38,17.1,kg,12672.32
4138545000008851547,2025-05-07,Realpower Electrical Services,4138545000000076980,Diamond Dotted Paper 010,23.3,kg,7281.25
4138545000008851547,2025-05-07,Realpower Electrical Services,4138545000000085028,BOX of DDP 010,1.0,,0.0
4138545000008851389,2025-05-07,Maximum Sports Services and General Merchandise,4138545000000076755,Enameled Round Wire #8,47.3,kg,20339.0
4138545000008851389,2025-05-07,Maximum Sports Services and General Merchandise,4138545000000077088,BOX for Aluminum Round Wire Enamel - #8,2.0,pcs,0.0
4138545000008851267,2025-05-07,NDF ,4138545000000076746,Enameled Round Wire #7,289.8,kg,124614.0
4138545000008851267,2025-05-07,NDF ,4138545000007449001,Wooden Spool #7,5.0,,0.0
4138545000008851267,2025-05-07,NDF ,4138545000000076755,Enameled Round Wire #8,158.6,kg,68198.0
4138545000008851267,2025-05-07,NDF ,4138545000007449010,Wooden Spool #8,3.0,,0.0
4138545000008851267,2025-05-07,NDF ,4138545000000076755,Enameled Round Wire #8,92.0,kg,39560.0
4138545000008851267,2025-05-07,NDF ,4138545000000077088,BOX for Aluminum Round Wire Enamel - #8,4.0,pcs,0.0
4138545000008858001,2025-05-07,I-Core Enterprises,4138545000008856001,Pad Mounted Spade Secondary 1200a (Black),4.0,pcs,16400.0
4138545000008851231,2025-05-07,Wescor Transformer Corporation,4138545000000076908,Fiberglass Coated Flat Wire 3/8,57.0,kg,24225.0
4138545000008851231,2025-05-07,Wescor Transformer Corporation,4138545000000077241,BOX for FIBERGLASS Flat Wire - 3/8,1.0,pcs,0.0
4138545000008851231,2025-05-07,Wescor Transformer Corporation,4138545000002146021,Dog BONE 3/8,20.0,,4400.0
4138545000008841001,2025-05-07,Kim,4138545000000076845,Enameled Flat Wire 3/16,50.6,kg,25300.0
4138545000008841001,2025-05-07,Kim,4138545000000077178,BOX for ENAMEL Flat Wire Enamel - 3/16,1.0,pcs,0.0
4138545000008834001,2025-05-07,Charls Electrical,4138545000000076818,Enameled Round Wire #15,26.3,kg,11309.0
4138545000008834001,2025-05-07,Charls Electrical,4138545000000527065,Enameled Round Wire #18,28.1,kg,12083.0
4138545000008834001,2025-05-07,Charls Electrical,4138545000000077151,BOX for Aluminum Round Wire Enamel - #15,1.0,pcs,0.0
4138545000008834001,2025-05-07,Charls Electrical,4138545000000527092,BOX for Aluminum Round Wire Enamel - #18,1.0,pcs,0.0
4138545000008826042,2025-05-06,Alexis,4138545000000170109,Cotton Tape,10.0,pcs,500.0
4138545000008823001,2025-05-06,Alexis,4138545000000076791,Enameled Round Wire #12,25.0,kg,10750.0
4138545000008823001,2025-05-06,Alexis,4138545000000076800,Enameled Round Wire #13,49.7,kg,21371.0
4138545000008823001,2025-05-06,Alexis,4138545000000076809,Enameled Round Wire #14,48.5,kg,20855.0
4138545000008823001,2025-05-06,Alexis,4138545000000077124,BOX for Aluminum Round Wire Enamel - #12,1.0,pcs,0.0
4138545000008823001,2025-05-06,Alexis,4138545000000077133,BOX for Aluminum Round Wire Enamel - #13,2.0,pcs,0.0
4138545000008823001,2025-05-06,Alexis,4138545000000077142,BOX for Aluminum Round Wire Enamel - #14,2.0,pcs,0.0
4138545000008823001,2025-05-06,Alexis,4138545000000076944,Pressed Board 1/16,3.0,pcs,2550.0
4138545000008821001,2025-05-06,Isoprime Power Transformer & Electrical Solution Co.,4138545000000076944,Pressed Board 1/16,2.0,pcs,1700.0
4138545000008821001,2025-05-06,Isoprime Power Transformer & Electrical Solution Co.,4138545000002431059,Red Pulley SM25,20.0,,400.0
4138545000008815307,2025-05-06,Kim,4138545000000076881,Fiberglass Coated Flat Wire 1/4,49.1,kg,19640.0
4138545000008815307,2025-05-06,Kim,4138545000000077214,BOX for FIBERGLASS Flat Wire - 1/4,1.0,pcs,0.0
4138545000008817126,2025-05-06,NDF ,4138545000008620001,Amorphous Core 50 KVA (NDF) / 75.0 KG Unit Weight,7500.0,kg,2025000.0
4138545000008815291,2025-05-06,I-Core Enterprises,4138545000000076872,Fiberglass Coated Flat Wire 1/2,112.9,kg,45160.0
4138545000008815291,2025-05-06,I-Core Enterprises,4138545000000077205,BOX for FIBERGLASS Flat Wire - 1/2,2.0,pcs,0.0
4138545000008815291,2025-05-06,I-Core Enterprises,4138545000002826001,Tap Changer 3 PHASE TYPE 2,1.0,pcs,5500.0
4138545000008815173,2025-05-06,Brando,4138545000000076764,Enameled Round Wire #9,24.6,kg,10578.0
4138545000008815173,2025-05-06,Brando,4138545000000077097,BOX for Aluminum Round Wire Enamel - #9,1.0,pcs,0.0
4138545000008815173,2025-05-06,Brando,4138545000000076944,Pressed Board 1/16,2.0,pcs,1700.0
4138545000008815173,2025-05-06,Brando,4138545000000076953,Pressed Board 1/32,2.0,pcs,1100.0
4138545000008815148,2025-05-06,Krista-Camille Enterprises,4138545000003802001,Fiberglass Coated Flat Wire 5/16,316.1,kg,126440.0
4138545000008815148,2025-05-06,Krista-Camille Enterprises,4138545000003800001,BOX for FIBERGLASS Flat Wire - 5/16,6.0,pcs,0.0
4138545000008815115,2025-05-06,Archie,4138545000000076980,Diamond Dotted Paper 010,54.0,kg,18900.0
4138545000008815115,2025-05-06,Archie,4138545000000085028,BOX of DDP 010,1.0,,0.0
4138545000008806371,2025-05-05,Philmaxwell Electric Co. Inc.,4138545000000076980,Diamond Dotted Paper 010,64.0,kg,20000.0
4138545000008806371,2025-05-05,Philmaxwell Electric Co. Inc.,4138545000000085028,BOX of DDP 010,1.0,,0.0
4138545000008806371,2025-05-05,Philmaxwell Electric Co. Inc.,4138545000000076944,Pressed Board 1/16,10.0,pcs,7589.29
4138545000008806357,2025-05-05,"FBF Electrical and Power Services, Inc.",4138545000000076980,Diamond Dotted Paper 010,625.0,kg,195312.5
4138545000008806357,2025-05-05,"FBF Electrical and Power Services, Inc.",4138545000000085028,BOX of DDP 010,10.0,,0.0
4138545000008806331,2025-05-05,Ac Volts Electrical Supply,4138545000001035081,Bare Aluminum Flat Wire 3/8,52.2,kg,15846.43
4138545000008806331,2025-05-05,Ac Volts Electrical Supply,4138545000000609035,Bare Aluminum Flat Wire 5/8,52.7,kg,15998.21
4138545000008806331,2025-05-05,Ac Volts Electrical Supply,4138545000000609061,Bare Aluminum Flat Wire 3/4,61.4,kg,18639.29
4138545000008806331,2025-05-05,Ac Volts Electrical Supply,4138545000001035068,BOX of Bare Aluminum Flat Wire 3/8,1.0,pcs,0.0
4138545000008806331,2025-05-05,Ac Volts Electrical Supply,4138545000000609088,BOX of Bare Aluminum Flat Wire 5/8,1.0,pcs,0.0
4138545000008806331,2025-05-05,Ac Volts Electrical Supply,4138545000000609070,BOX of Bare Aluminum Flat Wire 3/4,1.0,pcs,0.0
4138545000008806188,2025-05-06,Transphil Trading,4138545000000076791,Enameled Round Wire #12,22.1,kg,9503.0
4138545000008806188,2025-05-06,Transphil Trading,4138545000000077124,BOX for Aluminum Round Wire Enamel - #12,1.0,pcs,0.0
4138545000008806188,2025-05-06,Transphil Trading,4138545000000609035,Bare Aluminum Flat Wire 5/8,51.4,kg,16448.0
4138545000008806188,2025-05-06,Transphil Trading,4138545000000609088,BOX of Bare Aluminum Flat Wire 5/8,1.0,pcs,0.0
4138545000008806092,2025-05-05,Wescor Transformer Corporation,4138545000000609035,Bare Aluminum Flat Wire 5/8,51.2,kg,16896.0
4138545000008806092,2025-05-05,Wescor Transformer Corporation,4138545000000609088,BOX of Bare Aluminum Flat Wire 5/8,1.0,pcs,0.0
4138545000008806080,2025-05-05,Wescor Transformer Corporation,4138545000000219001,Dog Bone 3/4,1.0,pcs,400.0
4138545000008806064,2025-05-05,RJC Power Transformer Supply & Repair Services,4138545000000076773,Enameled Round Wire #10,48.3,kg,20769.0
4138545000008806064,2025-05-05,RJC Power Transformer Supply & Repair Services,4138545000000077106,BOX for Aluminum Round Wire Enamel - #10,2.0,pcs,0.0
4138545000008806064,2025-05-05,RJC Power Transformer Supply & Repair Services,4138545000000219046,Pressure Relief Valve,50.0,pcs,9500.0
4138545000008806044,2025-05-05,Neo Prime Power Solutions Corporation,4138545000002847240,Dog Bone 5/8,10.0,pcs,2857.14
4138545000008806044,2025-05-05,Neo Prime Power Solutions Corporation,4138545000002431077,Red Pulley SM51,25.0,,1116.07
4138545000008806044,2025-05-05,Neo Prime Power Solutions Corporation,4138545000001491017,UNIVERSAL Aluminum Round Wire #16,16.57,,6361.7
4138545000008806044,2025-05-05,Neo Prime Power Solutions Corporation,4138545000001505001,UNIVERSAL BOX for Aluminum Round Wire #16,1.0,,0.0
4138545000008804001,2025-05-03,Rustech Power Engineering,4138545000002431068,Red Pulley SM35,50.0,,1339.29
4138545000008804001,2025-05-03,Rustech Power Engineering,4138545000002431077,Red Pulley SM51,50.0,,2232.14
4138545000008799171,2025-05-03,Veril,4138545000000076899,Fiberglass Coated Flat Wire 3/4,119.8,kg,50915.0
4138545000008799171,2025-05-03,Veril,4138545000000943001,UNIVERSAL - Fiberglass Coated Flat Wire 5/8,101.0,kg,42925.0
4138545000008799171,2025-05-03,Veril,4138545000000076872,Fiberglass Coated Flat Wire 1/2,105.1,kg,44667.5
4138545000008799171,2025-05-03,Veril,4138545000000076881,Fiberglass Coated Flat Wire 1/4,50.4,kg,21420.0
4138545000008799171,2025-05-03,Veril,4138545000000077232,BOX for FIBERGLASS Flat Wire - 3/4,2.0,pcs,0.0
4138545000008799171,2025-05-03,Veril,4138545000000943010,UNIVERSAL - BOX for FIBERGLASS Flat Wire - 5/8,2.0,pcs,0.0
4138545000008799171,2025-05-03,Veril,4138545000000077205,BOX for FIBERGLASS Flat Wire - 1/2,2.0,pcs,0.0
4138545000008799171,2025-05-03,Veril,4138545000000077214,BOX for FIBERGLASS Flat Wire - 1/4,1.0,pcs,0.0
4138545000008799128,2025-05-03,Wescor Transformer Corporation,4138545000000492173,UNIVERSAL Fiberglass Tape,200.0,pcs,12000.0
4138545000008799021,2025-05-03,NDF ,4138545000000076980,Diamond Dotted Paper 010,188.0,kg,65800.0
4138545000008799021,2025-05-03,NDF ,4138545000000085028,BOX of DDP 010,3.0,,0.0
4138545000008799021,2025-05-03,NDF ,4138545000000076746,Enameled Round Wire #7,271.9,kg,116917.0
4138545000008799021,2025-05-03,NDF ,4138545000007449001,Wooden Spool #7,5.0,,0.0
4138545000008799021,2025-05-03,NDF ,4138545000000076764,Enameled Round Wire #9,52.4,kg,22532.0
4138545000008799021,2025-05-03,NDF ,4138545000007449019,Wooden Spool #9,1.0,,0.0
4138545000008799021,2025-05-03,NDF ,4138545000000076764,Enameled Round Wire #9,111.4,kg,47902.0
4138545000008799021,2025-05-03,NDF ,4138545000000077097,BOX for Aluminum Round Wire Enamel - #9,5.0,pcs,0.0
4138545000008784444,2025-05-02,I-Core Enterprises,4138545000000076782,Enameled Round Wire #11,279.5,kg,101458.5
4138545000008784444,2025-05-02,I-Core Enterprises,4138545000000076809,Enameled Round Wire #14,313.4,kg,113764.2
4138545000008784444,2025-05-02,I-Core Enterprises,4138545000005848205,P200 BOX for Aluminum Round Wire Enamel - #11,5.0,pcs,0.0
4138545000008784444,2025-05-02,I-Core Enterprises,4138545000005848232,P200 BOX for Aluminum Round Wire Enamel - #14,5.0,pcs,0.0
4138545000008784422,2025-05-03,Transphil Trading,4138545000000609061,Bare Aluminum Flat Wire 3/4,273.1,kg,90123.0
4138545000008784422,2025-05-03,Transphil Trading,4138545000000609070,BOX of Bare Aluminum Flat Wire 3/4,5.0,pcs,0.0
4138545000008784422,2025-05-03,Transphil Trading,4138545000000609035,Bare Aluminum Flat Wire 5/8,51.1,kg,16352.0
4138545000008784422,2025-05-03,Transphil Trading,4138545000000609088,BOX of Bare Aluminum Flat Wire 5/8,1.0,pcs,0.0
4138545000008784422,2025-05-03,Transphil Trading,4138545000000492173,UNIVERSAL Fiberglass Tape,200.0,pcs,12000.0
4138545000008784422,2025-05-03,Transphil Trading,4138545000000219001,Dog Bone 3/4,10.0,pcs,4000.0
4138545000008788100,2025-05-02,NDF ,4138545000007699086,Amorphous Core 75 KVA (NDF) / 75.90 KG Unit Weight,4554.0,kg,1229580.0
4138545000008784068,2025-05-02,Isoprime Power Transformer & Electrical Solution Co.,4138545000002026187,Dog Bone 1/4,10.0,,1350.0
4138545000008784068,2025-05-02,Isoprime Power Transformer & Electrical Solution Co.,4138545000000077007,FDMD,5.1,kg,2142.0
4138545000008784068,2025-05-02,Isoprime Power Transformer & Electrical Solution Co.,4138545000002431059,Red Pulley SM25,30.0,,600.0
4138545000008784032,2025-05-02,Wescor Transformer Corporation,4138545000000076908,Fiberglass Coated Flat Wire 3/8,57.8,kg,24565.0
4138545000008784032,2025-05-02,Wescor Transformer Corporation,4138545000000077241,BOX for FIBERGLASS Flat Wire - 3/8,1.0,pcs,0.0
4138545000008784032,2025-05-02,Wescor Transformer Corporation,4138545000000076944,Pressed Board 1/16,2.0,pcs,1700.0
4138545000008784032,2025-05-02,Wescor Transformer Corporation,4138545000000076962,Pressed Board 1/8,2.0,pcs,2900.0
4138545000008784032,2025-05-02,Wescor Transformer Corporation,4138545000003447001,Dog Bone 1/2,10.0,pcs,2650.0
4138545000008784032,2025-05-02,Wescor Transformer Corporation,4138545000002847240,Dog Bone 5/8,10.0,pcs,3200.0
4138545000008784032,2025-05-02,Wescor Transformer Corporation,4138545000005373251,Yellow Polyester Shrink Tape,50.0,pcs,3750.0
4138545000008784032,2025-05-02,Wescor Transformer Corporation,4138545000000077007,FDMD,10.0,kg,4200.0
4138545000008784014,2025-05-02,Wescor Transformer Corporation,4138545000000609035,Bare Aluminum Flat Wire 5/8,99.8,kg,32934.0
4138545000008784014,2025-05-02,Wescor Transformer Corporation,4138545000000609088,BOX of Bare Aluminum Flat Wire 5/8,2.0,pcs,0.0
4138545000008784014,2025-05-02,Wescor Transformer Corporation,4138545000001035081,Bare Aluminum Flat Wire 3/8,53.5,kg,17655.0
4138545000008784014,2025-05-02,Wescor Transformer Corporation,4138545000001035068,BOX of Bare Aluminum Flat Wire 3/8,1.0,pcs,0.0
4138545000008758515,2025-05-01,jun,4138545000000609035,Bare Aluminum Flat Wire 5/8,102.9,kg,33957.0
4138545000008758515,2025-05-01,jun,4138545000001035081,Bare Aluminum Flat Wire 3/8,52.1,kg,17193.0
4138545000008758515,2025-05-01,jun,4138545000000609052,Bare Aluminum Flat Wire 1/2,59.8,kg,19734.0
4138545000008758515,2025-05-01,jun,4138545000001035068,BOX of Bare Aluminum Flat Wire 3/8,1.0,pcs,0.0
4138545000008758515,2025-05-01,jun,4138545000000609079,BOX of Bare Aluminum Flat Wire 1/2,1.0,pcs,0.0
4138545000008758515,2025-05-01,jun,4138545000000609088,BOX of Bare Aluminum Flat Wire 5/8,2.0,pcs,0.0
4138545000008768172,2025-05-01,Kim,4138545000000076755,Enameled Round Wire #8,23.4,kg,10062.0
4138545000008768172,2025-05-01,Kim,4138545000000076764,Enameled Round Wire #9,23.4,kg,10062.0
4138545000008768172,2025-05-01,Kim,4138545000000077088,BOX for Aluminum Round Wire Enamel - #8,1.0,pcs,0.0
4138545000008768172,2025-05-01,Kim,4138545000000077097,BOX for Aluminum Round Wire Enamel - #9,1.0,pcs,0.0
4138545000008760001,2025-05-05,GMD Power Equipment Supply,4138545000000076971,Tap Changer,100.0,pcs,98214.29
4138545000008755300,2025-04-30,Ac Volts Electrical Supply,4138545000003447001,Dog Bone 1/2,30.0,pcs,7098.21
4138545000008755300,2025-04-30,Ac Volts Electrical Supply,4138545000000219001,Dog Bone 3/4,5.0,pcs,1785.72
4138545000008755288,2025-05-01,CRTLINK General Merchandise,4138545000000076935,Primary Bushing 15 KVA,100.0,pcs,110000.0
4138545000008755223,2025-04-30,Krista-Camille Enterprises,4138545000000077034,Crepe Tubing 10 x 14,200.0,pcs,9400.0
4138545000008755223,2025-04-30,Krista-Camille Enterprises,4138545000000427001,Secondary Bushing Single Eye 1.2KV/625A,8.0,pcs,16000.0
4138545000008755163,2025-04-30,Ecfr Enterprises,4138545000000076935,Primary Bushing 15 KVA,12.0,pcs,12600.0
4138545000008755163,2025-04-30,Ecfr Enterprises,4138545000000219046,Pressure Relief Valve,5.0,pcs,1000.0
4138545000008746181,2025-04-30,Mcruz Electrical Corp.,4138545000000076980,Diamond Dotted Paper 010,125.0,kg,43750.0
4138545000008746181,2025-04-30,Mcruz Electrical Corp.,4138545000000085028,BOX of DDP 010,2.0,,0.0
4138545000008746161,2025-04-30,Mcgraw Engineering,4138545000000076800,Enameled Round Wire #13,26.7,kg,11481.0
4138545000008746161,2025-04-30,Mcgraw Engineering,4138545000000077133,BOX for Aluminum Round Wire Enamel - #13,1.0,pcs,0.0
4138545000008746161,2025-04-30,Mcgraw Engineering,4138545000001260001,Tap Changer 3 PHASE,1.0,pcs,3500.0
4138545000008746007,2025-04-30,NDF ,4138545000007299011,Aluminum Sheet 1.1 x 254mm,530.0,kg,190800.0
4138545000008746007,2025-04-30,NDF ,4138545000000452061,Aluminum Sheet 0.8 x 254mm (AMDT 50KVA) V1,523.0,kg,188280.0
4138545000008746007,2025-04-30,NDF ,4138545000004854001,Aluminum Sheet 1.1 x 304.8 (Si 50KVA),210.4,kg,75744.0
4138545000008753001,2025-04-30,Brando,4138545000000076980,Diamond Dotted Paper 010,9.8,kg,3430.0
4138545000008753001,2025-04-30,Brando,4138545000000076935,Primary Bushing 15 KVA,12.0,pcs,13200.0
4138545000008753001,2025-04-30,Brando,4138545000003555047,Transformer Lock,30.0,,4050.0
